ClassID,Level,STR_Rate,CON_Rate,MNA_Rate,DEX_Rate,EXP_Rate,JEXP_Rate,Blockable,HPCount,SuperDropRegenRatio,Hardness_ATK,Hardness_DEF,Scale,BaseOffset,WlkMSPD,RunMSPD,FIXMSPD_BM,SecPerAngle,GuardImpactTime,FixedAttack,FixedDefence,FixedLife,ATKValue,ATKRange,DEFValue,CustomResist,CustomLife,MultipleLife,MultipleATKR,MonSR,MonSDR,AriesDEF,SlashDEF,StrikeDEF,ResFire,ResIce,ResPoison,BLOCK,PARRY,CustomEXP,CustomJobEXP,HitRng,SearchRange,AniASPD,NumOfAttack,HitTime1,HitTime2,HitTime3,BornTime,DeadTime,DyingTime,MinR,MaxR,ForceVel,SplRange,SplLimit,SplDam,BuffFreq,Ratio,PreDelay,LifeTime,KDArmor,Range,AppTime,HitRadius,Mass,Hit,RHP,KP,Hits,KDownPower,KDownVAngle,Stat,ACC,CRASH,KDRank,TargetMark,TargetWindow,Hide,ShowBaseInfoUI,DialogRotate,DialogChaseDist,QuestCount1,QuestCount2,QuestCount3,QuestCount4,NumArg1,NumArg2,NumArg3,NumArg4,UseAiOutOfPC,MaxHate,MonDmgRate,ShieldRate,HitDelayFix,SurroundSize,SurroundRate,CantGenRange,ClassName,Name,SET,SET_ANI,INT_Rate,UniqueName,EquipDropType,DropItemList,SkillType,JobName,RingCommand,Tactics,SimpleAI,BTree,Journal,StatType,BornScript,HeadIcon,Icon,MinimapIcon,TooltipType,TargetIcon,ModelType,BoneScale,AttachEffectIndex,DeadEffect,Attribute,AttackType,HitType,HitProof,HitValue,DialogCursor,Faction,GroupName,Feature1,Feature2,OnCheat,MonRank,Grade,BornAni,RaceType,MoveType,SpecialDefType,SpecialAtkType,ImmuneDebuff,ImmuneBuff_BM,JobType,Race1,Race2,Race3,LayerType,WpnType,BlowSoundType,DefSoundType,BlkSoundType,AtkType,ClassType,SplType,Buff,DefType,DefValue,BlkType,Rotate,OBB,Obstacle,OBBSize,Interactive,Hittable,DropItemIndex,KdDead,HoldProof,PrevTMName,TMName,NextTMName,PrevTSName,TSName,NextTSName,IdleScript,ActiveSpawn,Enter,Leave,Dialog,Occupation,ViewInvi,SizeFont,Size,QuestName,OnlyPCCheck,StrArg1,StrArg2,NpcMark,TargetMsg,UseTitle,AlwaysTitle,Ridable,OBBCheck,WeaponMaterial,ArmorMaterial,ResistType,WeakType,MergeTable1,MergeClass1,MergeTable2,MergeClass2,Icon_Wiki,Desc,HateMark
40448,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,0,0,0,0,0,20352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_zachariel_cube_09,왕릉 큐브,npc_zachariel_cube,npc\npc_zachariel_cube,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,ATK,,NO,YES,DIALOG,Neutral,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,55;55;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
40704,0,0,0,0,0,0,0,0,0,0,0,0,36700,0,0,0,0,0,0,0,0,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hidden_target,투명 타겟,Hiddennpc,warpspot,5,,,,,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Monster,NPC,,,YES,NPC,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},XL,,YES,,,,,YES,NO,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55552,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oldstatue_clericskill1,무서워서 도망가게 하는 여신상,statue_raima,statue_raima,5,,,,,,Goddess,MON_STATUE,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,35;20;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55616,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oldstatue_clericskill_skillup,스킬포인트업 여신상,statue_raima,statue_raima,5,,,,,,Goddess,MON_STATUE,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,35;20;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55680,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oldstatue_clericskill_statup,스탯업 여신상,statue_raima,statue_raima,5,,,,,,Goddess,MON_STATUE,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,35;20;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,npc_zachariel_gate,왕릉 게이트,npc_zachariel_gate,npc\npc_zachariel_gate,5,,,,npc_zachariel_gate,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55808,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rokas_trap_dummy,파괴된 이동트랩,rokas_trap_dummy,npc\rokas_trap_dummy,5,,,,rokas_trap_dummy,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,90;65;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firetower_Defense,마법사의 탑 디펜스,firetower_defense,npc\firetower_defense,5,,,,Firetower_Defense,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
55936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firetower_GateOpen,마법사의 탑 게이트,firetower_gateopen,npc\firetower_gateopen,5,,,,Firetower_GateOpen,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firetower_Offense,마법사의 탑 오펜스,firetower_offense,npc\firetower_offense,5,,,,Firetower_Offense,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,YES,NO,40;40;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},XL,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56064,0,0,0,0,0,0,0,0,0,0,0,0,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cat_Deagil,대길이,catdaegil,npc\cat,5,,,,Cat_Deagil,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,YES,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56128,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statue_start_infigame,무한게임 시작,statue_raima,statue_raima,5,,,,,,Goddess,MON_STATUE,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,35;20;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56192,0,0,0,0,0,0,0,0,0,0,0,0,20972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,statue_end_infigame,다른 지역으로 워프,statue_raima,statue_raima,5,,,,,,Goddess,MON_STATUE,,,,,,,ui_CreateMonster,,CreateMon,,2D,,,,Melee,,Melee,NO,YES,DIALOG,Monster,Monster,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,YES,NO,35;20;65,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOOK_01,책,book_01,npc\stones,5,,,,BOOK01,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOST_PAPER,바닥에 떨어진 종이,book_05,npc\stones,5,,,,LOST_PAPER,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},S,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hogma_combat_gray,호그마 석상,Hogma_combat_gray,npc\Hogma_combat_gray,5,,,,Hogma_combat_gray,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56512,0,0,0,0,0,0,0,0,0,0,0,0,26214,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Warleader_Hogma_gray,호그마 전투대장 석상,Warleader_Hogma_gray,npc\Warleader_Hogma_gray,5,,,,Warleader_Hogma_gray,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56576,0,0,0,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hogma_archer_gray,호그마 석상2,hogma_archer_gray,npc\hogma_archer_gray,5,,,,hogma_archer_gray,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56640,0,0,0,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hogma_sorcerer_gray,호그마 주술사 석상,hogma_sorcerer_gray,npc\hogma_sorcerer_gray,5,,,,hogma_sorcerer_gray,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56704,0,0,0,0,0,0,0,0,0,0,0,0,52429,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hogma_combat_gray_01,호그마 석상01,Hogma_combat_gray_1,npc\Hogma_combat_gray,5,,,,Hogma_combat_gray ,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Treasure_box_3cm,보물 상자 3cm,monster_treasure_box,Treasure_box,5,,,,Treasure_box_3cm,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Treasure_box_katyn,보물 상자 카틴,monster_treasure_box_1,Treasure_box,5,,,,Treasure_box_katyn,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Treasure_box_remain,보물 상자 유적지대,monster_treasure_box_2,Treasure_box,5,,,,Treasure_box_remain,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
56960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Treasure_box_siaul,보물 상자 샤울레이,monster_treasure_box_3,Treasure_box,5,,,,Treasure_box_siaul,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
57024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Treasure_box_table,보물 상자 고립고원,monster_treasure_box_4,Treasure_box,5,,,,Treasure_box_table,,,MON_DUMMY,,,,,,,ui_CreateMonster,,CreateMon,,3D,,,,Melee,,,NO,YES,DIALOG,Neutral,NPC,,,YES,Normal,Grade8,,Widling,Normal,,,All,,Warrior,,,,Terrestrial,Sword,Sword,Flesh,Sword,Single,Melee,,,,,,NO,NO,NO,0;0;0,YES,YES,,FALSE,NO,,,,,,,,,,,,,FALSE,{@st43},M,,YES,,,,,YES,YES,NO,YES,ThinIron,Leather,,,MonsterConst,MonsterCP,Actor,Actor,,,NO
